timestamp,open,high,low,close,volume,datetime,symbol
1776577200000,2336.24,2336.24,2336.24,2336.24,0.0,2026-04-19 05:40:00+00:00,ETH/USDT
1776577500000,2336.24,2336.24,2336.24,2336.24,0.0,2026-04-19 05:45:00+00:00,ETH/USDT
1776577800000,2336.24,2336.24,2336.24,2336.24,0.0,2026-04-19 05:50:00+00:00,ETH/USDT
1776578100000,2336.24,2336.24,2336.24,2336.24,0.0,2026-04-19 05:55:00+00:00,ETH/USDT
1776578400000,2331.11,2331.59,2329.85,2329.85,1.2049,2026-04-19 06:00:00+00:00,ETH/USDT
1776578700000,2332.21,2332.21,2331.15,2331.15,0.7981,2026-04-19 06:05:00+00:00,ETH/USDT
1776579000000,2330.12,2331.46,2328.25,2329.37,0.7128,2026-04-19 06:10:00+00:00,ETH/USDT
1776579300000,2322.77,2327.59,2322.2,2327.59,3.452,2026-04-19 06:15:00+00:00,ETH/USDT
1776579600000,2328.7,2329.62,2328.7,2329.62,1.3245,2026-04-19 06:20:00+00:00,ETH/USDT
1776579900000,2329.62,2329.62,2329.62,2329.62,0.0,2026-04-19 06:25:00+00:00,ETH/USDT
1776580200000,2330.33,2330.33,2330.05,2330.05,0.5723,2026-04-19 06:30:00+00:00,ETH/USDT
1776580500000,2330.05,2330.05,2330.05,2330.05,0.0,2026-04-19 06:35:00+00:00,ETH/USDT
1776580800000,2330.0,2330.5,2330.0,2330.5,1.4084,2026-04-19 06:40:00+00:00,ETH/USDT
1776581100000,2330.5,2330.5,2330.5,2330.5,0.0,2026-04-19 06:45:00+00:00,ETH/USDT
1776581400000,2328.33,2329.69,2328.33,2329.69,0.0157,2026-04-19 06:50:00+00:00,ETH/USDT
1776581700000,2329.69,2329.69,2329.69,2329.69,0.0,2026-04-19 06:55:00+00:00,ETH/USDT
1776582000000,2329.69,2329.69,2329.69,2329.69,0.0,2026-04-19 07:00:00+00:00,ETH/USDT
1776582300000,2322.45,2322.45,2319.54,2319.54,0.3351,2026-04-19 07:05:00+00:00,ETH/USDT
1776582600000,2322.87,2323.11,2322.16,2323.11,1.5227,2026-04-19 07:10:00+00:00,ETH/USDT
1776582900000,2319.54,2319.54,2314.31,2314.31,3.4055,2026-04-19 07:15:00+00:00,ETH/USDT
1776583200000,2313.88,2316.52,2298.03,2306.13,3.9238,2026-04-19 07:20:00+00:00,ETH/USDT
1776583500000,2302.66,2302.66,2302.66,2302.66,0.0005,2026-04-19 07:25:00+00:00,ETH/USDT
1776583800000,2303.86,2305.02,2303.86,2304.58,1.4078,2026-04-19 07:30:00+00:00,ETH/USDT
1776584100000,2306.86,2309.53,2306.86,2309.53,1.3393,2026-04-19 07:35:00+00:00,ETH/USDT
1776584400000,2312.16,2316.37,2312.16,2316.37,8.1685,2026-04-19 07:40:00+00:00,ETH/USDT
1776584700000,2315.32,2315.32,2315.32,2315.32,0.0021,2026-04-19 07:45:00+00:00,ETH/USDT
1776585000000,2313.91,2317.86,2313.91,2317.83,0.2681,2026-04-19 07:50:00+00:00,ETH/USDT
1776585300000,2318.96,2318.96,2318.96,2318.96,0.0241,2026-04-19 07:55:00+00:00,ETH/USDT
1776585600000,2313.82,2313.82,2313.82,2313.82,0.0041,2026-04-19 08:00:00+00:00,ETH/USDT
1776585900000,2313.23,2314.31,2313.23,2314.31,0.0567,2026-04-19 08:05:00+00:00,ETH/USDT
1776586200000,2317.66,2317.91,2317.66,2317.91,0.1015,2026-04-19 08:10:00+00:00,ETH/USDT
1776586500000,2317.52,2317.52,2317.52,2317.52,1.0,2026-04-19 08:15:00+00:00,ETH/USDT
1776586800000,2317.52,2317.52,2317.52,2317.52,0.0,2026-04-19 08:20:00+00:00,ETH/USDT
1776587100000,2317.52,2317.52,2317.52,2317.52,0.0,2026-04-19 08:25:00+00:00,ETH/USDT
1776587400000,2314.52,2314.52,2314.52,2314.52,0.75,2026-04-19 08:30:00+00:00,ETH/USDT
1776587700000,2316.61,2320.44,2316.61,2320.44,0.6562,2026-04-19 08:35:00+00:00,ETH/USDT
1776588000000,2320.44,2320.44,2320.44,2320.44,0.0,2026-04-19 08:40:00+00:00,ETH/USDT
1776588300000,2319.17,2319.17,2319.17,2319.17,0.7121,2026-04-19 08:45:00+00:00,ETH/USDT
1776588600000,2319.93,2319.93,2319.93,2319.93,0.0349,2026-04-19 08:50:00+00:00,ETH/USDT
1776588900000,2317.84,2318.95,2317.78,2318.95,0.0689,2026-04-19 08:55:00+00:00,ETH/USDT
1776589200000,2318.95,2318.95,2318.95,2318.95,0.0,2026-04-19 09:00:00+00:00,ETH/USDT
1776589500000,2318.95,2318.95,2318.95,2318.95,0.0,2026-04-19 09:05:00+00:00,ETH/USDT
1776589800000,2317.58,2317.58,2317.58,2317.58,0.0215,2026-04-19 09:10:00+00:00,ETH/USDT
1776590100000,2315.01,2315.01,2315.01,2315.01,0.0064,2026-04-19 09:15:00+00:00,ETH/USDT
1776590400000,2315.01,2315.01,2315.01,2315.01,0.0,2026-04-19 09:20:00+00:00,ETH/USDT
1776590700000,2315.01,2315.01,2315.01,2315.01,0.0,2026-04-19 09:25:00+00:00,ETH/USDT
1776591000000,2315.64,2315.64,2315.44,2315.44,0.0197,2026-04-19 09:30:00+00:00,ETH/USDT
1776591300000,2310.56,2310.56,2310.56,2310.56,0.0043,2026-04-19 09:35:00+00:00,ETH/USDT
1776591600000,2310.56,2310.56,2310.56,2310.56,0.0,2026-04-19 09:40:00+00:00,ETH/USDT
1776591900000,2307.62,2307.62,2307.62,2307.62,0.2301,2026-04-19 09:45:00+00:00,ETH/USDT
1776592200000,2307.62,2307.62,2307.62,2307.62,0.0,2026-04-19 09:50:00+00:00,ETH/USDT
1776592500000,2310.09,2310.09,2310.09,2310.09,0.0021,2026-04-19 09:55:00+00:00,ETH/USDT
1776592800000,2310.09,2310.09,2310.09,2310.09,0.0,2026-04-19 10:00:00+00:00,ETH/USDT
1776593100000,2310.79,2310.79,2310.79,2310.79,0.013,2026-04-19 10:05:00+00:00,ETH/USDT
1776593400000,2308.82,2308.82,2308.82,2308.82,0.1296,2026-04-19 10:10:00+00:00,ETH/USDT
1776593700000,2308.82,2308.82,2308.82,2308.82,0.0,2026-04-19 10:15:00+00:00,ETH/USDT
1776594000000,2309.91,2309.91,2309.91,2309.91,0.0129,2026-04-19 10:20:00+00:00,ETH/USDT
1776594300000,2309.91,2309.91,2309.91,2309.91,0.0,2026-04-19 10:25:00+00:00,ETH/USDT
1776594600000,2311.65,2311.65,2311.65,2311.65,0.0377,2026-04-19 10:30:00+00:00,ETH/USDT
1776594900000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 10:35:00+00:00,ETH/USDT
1776595200000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 10:40:00+00:00,ETH/USDT
1776595500000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 10:45:00+00:00,ETH/USDT
1776595800000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 10:50:00+00:00,ETH/USDT
1776596100000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 10:55:00+00:00,ETH/USDT
1776596400000,2311.65,2311.65,2311.65,2311.65,0.0,2026-04-19 11:00:00+00:00,ETH/USDT
1776596700000,2320.36,2327.12,2319.6,2327.12,0.6438,2026-04-19 11:05:00+00:00,ETH/USDT
1776597000000,2328.45,2328.45,2328.45,2328.45,0.003,2026-04-19 11:10:00+00:00,ETH/USDT
1776597300000,2327.82,2328.45,2327.81,2328.45,0.0507,2026-04-19 11:15:00+00:00,ETH/USDT
1776597600000,2325.3,2326.24,2325.3,2326.24,0.0184,2026-04-19 11:20:00+00:00,ETH/USDT
1776597900000,2326.24,2326.24,2326.24,2326.24,0.0,2026-04-19 11:25:00+00:00,ETH/USDT
1776598200000,2326.24,2326.24,2326.24,2326.24,0.0,2026-04-19 11:30:00+00:00,ETH/USDT
1776598500000,2326.24,2326.24,2326.24,2326.24,0.0,2026-04-19 11:35:00+00:00,ETH/USDT
1776598800000,2326.04,2326.04,2326.04,2326.04,0.0043,2026-04-19 11:40:00+00:00,ETH/USDT
1776599100000,2329.3,2329.35,2329.3,2329.35,0.5042,2026-04-19 11:45:00+00:00,ETH/USDT
1776599400000,2329.35,2329.35,2329.35,2329.35,0.0,2026-04-19 11:50:00+00:00,ETH/USDT
1776599700000,2329.35,2329.35,2329.35,2329.35,0.0,2026-04-19 11:55:00+00:00,ETH/USDT
1776600000000,2329.11,2331.09,2328.84,2331.09,0.071,2026-04-19 12:00:00+00:00,ETH/USDT
1776600300000,2331.09,2331.09,2331.09,2331.09,0.0,2026-04-19 12:05:00+00:00,ETH/USDT
1776600600000,2331.06,2334.68,2330.17,2334.68,1.2496,2026-04-19 12:10:00+00:00,ETH/USDT
1776600900000,2332.9,2332.9,2332.4,2332.4,0.0368,2026-04-19 12:15:00+00:00,ETH/USDT
1776601200000,2331.94,2331.94,2331.94,2331.94,0.0107,2026-04-19 12:20:00+00:00,ETH/USDT
1776601500000,2331.94,2331.94,2331.94,2331.94,0.0,2026-04-19 12:25:00+00:00,ETH/USDT
1776601800000,2328.97,2329.22,2328.69,2329.22,0.0979,2026-04-19 12:30:00+00:00,ETH/USDT
1776602100000,2329.23,2329.23,2327.7,2327.7,0.1069,2026-04-19 12:35:00+00:00,ETH/USDT
1776602400000,2325.87,2326.76,2324.89,2325.75,0.1726,2026-04-19 12:40:00+00:00,ETH/USDT
1776602700000,2325.75,2325.75,2325.75,2325.75,0.0,2026-04-19 12:45:00+00:00,ETH/USDT
1776603000000,2325.75,2325.75,2325.75,2325.75,0.0,2026-04-19 12:50:00+00:00,ETH/USDT
1776603300000,2332.0,2337.03,2332.0,2332.01,1.181,2026-04-19 12:55:00+00:00,ETH/USDT
1776603600000,2333.1,2336.72,2332.85,2336.72,0.0938,2026-04-19 13:00:00+00:00,ETH/USDT
1776603900000,2337.34,2338.57,2335.79,2337.02,1.2976,2026-04-19 13:05:00+00:00,ETH/USDT
1776604200000,2336.66,2336.66,2335.6,2335.6,0.0347,2026-04-19 13:10:00+00:00,ETH/USDT
1776604500000,2337.39,2343.17,2337.39,2343.17,0.2521,2026-04-19 13:15:00+00:00,ETH/USDT
1776604800000,2342.73,2348.07,2342.73,2344.94,0.8366,2026-04-19 13:20:00+00:00,ETH/USDT
1776605100000,2344.85,2344.85,2342.73,2342.73,0.4879,2026-04-19 13:25:00+00:00,ETH/USDT
1776605400000,2341.74,2341.74,2341.74,2341.74,0.0082,2026-04-19 13:30:00+00:00,ETH/USDT
1776605700000,2339.69,2339.69,2339.69,2339.69,0.1282,2026-04-19 13:35:00+00:00,ETH/USDT
1776606000000,2340.27,2340.27,2340.27,2340.27,0.0011,2026-04-19 13:40:00+00:00,ETH/USDT
